,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
310,https://github.com/prosperousZ/VerilogCalculator.git,2022-11-30 00:00:48+00:00,A recreation of a simple calculator using Verilog. It serves as a means to both ease back into Verilog and show off the combination of everything learned over the years. And high-level approach to this project is discussed in the Project Proposal file.,0,prosperousZ/VerilogCalculator,572285029,Verilog,VerilogCalculator,18662,0,2022-11-30 00:03:01+00:00,[],None
311,https://github.com/jbarr019/ecen340.git,2022-11-29 17:57:37+00:00,Basys 4 Function Calculator,0,jbarr019/ecen340,572175160,Verilog,ecen340,11,0,2022-11-29 17:59:51+00:00,[],None
312,https://github.com/Lycnkd/cs207-final_project.git,2022-12-03 07:03:52+00:00,,0,Lycnkd/cs207-final_project,573709726,Verilog,cs207-final_project,39,0,2022-12-15 14:44:36+00:00,[],None
313,https://github.com/dyumnin/cocotb_coredump.git,2022-12-08 07:02:19+00:00,Coredump case,0,dyumnin/cocotb_coredump,575730642,Verilog,cocotb_coredump,20,0,2022-12-09 04:31:47+00:00,[],https://api.github.com/licenses/bsd-2-clause
314,https://github.com/isahilmahajan/iiitb_4bbc_mpw8.git,2022-12-09 09:43:45+00:00,,0,isahilmahajan/iiitb_4bbc_mpw8,576219768,Verilog,iiitb_4bbc_mpw8,51030,0,2023-01-31 21:51:30+00:00,[],https://api.github.com/licenses/apache-2.0
315,https://github.com/itsnishit/iiitb_elc_mpw8.git,2022-12-09 09:41:30+00:00,,0,itsnishit/iiitb_elc_mpw8,576219018,Verilog,iiitb_elc_mpw8,51025,0,2022-12-09 09:41:45+00:00,[],https://api.github.com/licenses/apache-2.0
316,https://github.com/Pnnnnnnnn/HW-lab.git,2022-12-12 10:05:21+00:00,,0,Pnnnnnnnn/HW-lab,577246041,Verilog,HW-lab,10,0,2022-12-12 10:06:51+00:00,[],None
317,https://github.com/void7920/i2c_simple.git,2022-12-11 13:16:28+00:00,for homwork,0,void7920/i2c_simple,576933825,Verilog,i2c_simple,30,0,2022-12-17 06:46:02+00:00,[],None
318,https://github.com/dehekkendekrekker/sha256.git,2022-12-10 23:17:58+00:00,,0,dehekkendekrekker/sha256,576770840,Verilog,sha256,637,0,2022-12-12 23:52:11+00:00,[],None
319,https://github.com/Ahmed0100/spi_master_fpga.git,2022-12-12 15:52:41+00:00,spi_master_fpga,0,Ahmed0100/spi_master_fpga,577378743,Verilog,spi_master_fpga,5,0,2022-12-12 15:53:22+00:00,[],None
320,https://github.com/DeGodenzonen/mips6.git,2022-12-12 20:53:58+00:00,,0,DeGodenzonen/mips6,577482864,Verilog,mips6,11,0,2022-12-12 21:00:03+00:00,[],None
321,https://github.com/Ananthvasudev/Testing.git,2022-12-13 04:23:24+00:00,Testing,0,Ananthvasudev/Testing,577590019,Verilog,Testing,1,0,2023-01-03 10:20:27+00:00,[],None
322,https://github.com/parnthana/hw-lab-proj.git,2022-12-10 06:46:49+00:00,,0,parnthana/hw-lab-proj,576540207,Verilog,hw-lab-proj,7973,0,2022-12-10 06:53:15+00:00,[],None
323,https://github.com/haikookhandor/Two-Stage-Processor-Design.git,2022-12-10 18:06:42+00:00,,0,haikookhandor/Two-Stage-Processor-Design,576707174,Verilog,Two-Stage-Processor-Design,6,0,2022-12-28 17:34:09+00:00,[],None
324,https://github.com/abhinavreddy17/ELL201.git,2022-12-05 15:43:04+00:00,,0,abhinavreddy17/ELL201,574568774,Verilog,ELL201,2026,0,2023-02-02 18:11:51+00:00,[],None
325,https://github.com/sinagh92/MIPS-processor.git,2022-12-13 20:41:08+00:00,This project is a Verilog implementation of pipelined MIPS processor with window-based register file.,0,sinagh92/MIPS-processor,577919270,Verilog,MIPS-processor,565,0,2022-12-13 20:43:06+00:00,[],None
326,https://github.com/daniel-santos-7/digital-designs.git,2022-12-06 00:10:52+00:00,Basic digital designs developed with Verilog and VHDL.,0,daniel-santos-7/digital-designs,574727764,Verilog,digital-designs,5,0,2023-05-01 19:23:57+00:00,"['digital-design', 'verilog', 'vhdl']",None
327,https://github.com/meeeeet/verilog.git,2022-12-10 15:22:21+00:00,,0,meeeeet/verilog,576663785,Verilog,verilog,1579,0,2024-03-04 16:17:18+00:00,[],None
328,https://github.com/alysiasanjuan/engg-181.3x-asic-design.git,2022-12-11 13:48:07+00:00,Course work for ENGG 181.31 and 32 ASIC Design lecture and laboratory taken in hybrid mode during the first semester of AY 2022-2023.,0,alysiasanjuan/engg-181.3x-asic-design,576942797,Verilog,engg-181.3x-asic-design,31,0,2023-05-01 02:11:01+00:00,[],None
329,https://github.com/TreeOck/Y86-64-Processor.git,2022-12-13 13:32:25+00:00,Pipelined Y86-64 processor made as part of Introduction to Processor Architecture course,0,TreeOck/Y86-64-Processor,577767061,Verilog,Y86-64-Processor,867,0,2022-12-13 13:33:44+00:00,[],None
330,https://github.com/EhabMostafaa/URT.git,2022-12-08 00:47:49+00:00,,0,EhabMostafaa/URT,575636520,Verilog,URT,30,0,2022-12-08 00:51:40+00:00,[],None
331,https://github.com/CristianStClairSanDiego/stopwatch.git,2022-12-07 18:18:03+00:00,Comp 300 Final Project (Stopwatch),0,CristianStClairSanDiego/stopwatch,575534219,Verilog,stopwatch,52,0,2022-12-07 18:23:10+00:00,[],None
332,https://github.com/rakshit-23/iiitb_usr_mpw8.git,2022-12-09 10:18:09+00:00,,0,rakshit-23/iiitb_usr_mpw8,576230795,Verilog,iiitb_usr_mpw8,51025,0,2022-12-09 10:18:23+00:00,[],https://api.github.com/licenses/apache-2.0
333,https://github.com/GuzTech/video_test.git,2022-12-08 15:23:08+00:00,,0,GuzTech/video_test,575912069,Verilog,video_test,211,0,2022-12-08 15:23:16+00:00,[],None
334,https://github.com/ThorKn/tiny_user_project_74181_alu.git,2022-12-04 08:19:51+00:00,,0,ThorKn/tiny_user_project_74181_alu,574038795,Verilog,tiny_user_project_74181_alu,4020,0,2022-12-04 08:20:10+00:00,[],https://api.github.com/licenses/apache-2.0
335,https://github.com/bitluni/gf180-option23ser.git,2022-12-04 16:49:51+00:00,,0,bitluni/gf180-option23ser,574173603,Verilog,gf180-option23ser,7607,0,2022-12-04 16:51:31+00:00,[],https://api.github.com/licenses/apache-2.0
336,https://github.com/fatheelamp/JK-flip-flop.git,2022-12-13 05:04:18+00:00,Verilog code and Testbench of JK Flip flop is here. all of you can download and simulate in gtkwave,0,fatheelamp/JK-flip-flop,577599258,Verilog,JK-flip-flop,1,0,2022-12-13 05:04:46+00:00,[],None
337,https://github.com/DeGodenzonen/ieee754.git,2022-12-12 21:00:29+00:00,,0,DeGodenzonen/ieee754,577484739,Verilog,ieee754,3,0,2022-12-12 21:16:31+00:00,[],None
338,https://github.com/asinghani/crypto-accelerator-chip-v3.git,2022-12-06 07:06:11+00:00,,0,asinghani/crypto-accelerator-chip-v3,574833575,Verilog,crypto-accelerator-chip-v3,55567,0,2022-12-06 07:58:34+00:00,[],https://api.github.com/licenses/apache-2.0
339,https://github.com/Doumanix/hardware.git,2022-12-06 08:57:07+00:00,Official selfbus hardware projects,0,Doumanix/hardware,574870497,Verilog,hardware,26285,0,2022-12-07 18:19:00+00:00,[],None
340,https://github.com/beykeer/Verilog_ball_thrower.git,2022-11-28 21:50:06+00:00,,0,beykeer/Verilog_ball_thrower,571782425,Verilog,Verilog_ball_thrower,3435,0,2022-12-01 16:37:51+00:00,[],None
341,https://github.com/cchan/tt02-riscv.git,2022-11-28 07:05:06+00:00,dumb port of olofk/serv trying to not let yosys delete everything,0,cchan/tt02-riscv,571456179,Verilog,tt02-riscv,93,0,2022-11-28 07:42:44+00:00,[],https://api.github.com/licenses/apache-2.0
342,https://github.com/ouo314/MIPS32-CPU.git,2022-11-28 12:45:52+00:00,,0,ouo314/MIPS32-CPU,571579514,Verilog,MIPS32-CPU,133,0,2022-11-28 12:48:56+00:00,[],None
343,https://github.com/nathanjel/fpgah2022.git,2022-11-26 11:23:10+00:00,,0,nathanjel/fpgah2022,570861793,Verilog,fpgah2022,17888,0,2022-11-27 11:30:02+00:00,[],None
344,https://github.com/jordanhanx/simple-non-pipelined-processor.git,2022-11-26 23:20:15+00:00,"The course project for ECE550, 2022Fall",0,jordanhanx/simple-non-pipelined-processor,571029855,Verilog,simple-non-pipelined-processor,40,0,2023-05-06 00:43:03+00:00,[],None
345,https://github.com/Arman5563/Hardware-Design.git,2022-11-30 18:15:11+00:00,,0,Arman5563/Hardware-Design,572648054,Verilog,Hardware-Design,12,0,2022-11-30 18:18:03+00:00,[],None
346,https://github.com/ikramerekabi/Odd_One_Out.git,2022-11-30 18:43:56+00:00,Midterm Architecture Lab,0,ikramerekabi/Odd_One_Out,572658278,Verilog,Odd_One_Out,2,0,2022-11-30 18:59:49+00:00,[],None
347,https://github.com/whysosaket/DLD_Codes.git,2022-12-03 16:37:21+00:00,,0,whysosaket/DLD_Codes,573853957,Verilog,DLD_Codes,559,0,2022-12-03 16:37:28+00:00,[],https://api.github.com/licenses/mit
348,https://github.com/ThorKn/tiny_user_project_8x8_player.git,2022-12-02 22:07:19+00:00,,1,ThorKn/tiny_user_project_8x8_player,573607768,Verilog,tiny_user_project_8x8_player,5420,0,2022-12-02 22:07:38+00:00,[],https://api.github.com/licenses/apache-2.0
349,https://github.com/MohamedAliYounis/GP22_ASU_GF180MCU.git,2022-12-03 08:23:34+00:00,,0,MohamedAliYounis/GP22_ASU_GF180MCU,573726447,Verilog,GP22_ASU_GF180MCU,2210,0,2022-12-03 08:23:50+00:00,[],https://api.github.com/licenses/apache-2.0
350,https://github.com/CristianVelazquez/TP2-2022-ARQUI.git,2022-12-02 22:12:58+00:00,,0,CristianVelazquez/TP2-2022-ARQUI,573609061,Verilog,TP2-2022-ARQUI,34445,0,2022-12-02 22:27:03+00:00,[],None
351,https://github.com/lilyh123/Project1.git,2022-12-05 09:03:28+00:00,,0,lilyh123/Project1,574414770,Verilog,Project1,324,0,2022-12-05 09:05:03+00:00,[],None
352,https://github.com/thesourcerer8/gf180_stdcelllib_2.git,2022-12-01 03:32:37+00:00,GF180MCU-C standard cell library test-design #2,0,thesourcerer8/gf180_stdcelllib_2,572796330,Verilog,gf180_stdcelllib_2,2416,0,2022-12-01 03:32:54+00:00,[],https://api.github.com/licenses/apache-2.0
353,https://github.com/proppy/tiny_user_project_xls_popcount.git,2022-12-02 17:42:15+00:00,,2,proppy/tiny_user_project_xls_popcount,573535562,Verilog,tiny_user_project_xls_popcount,4190,0,2022-12-02 17:42:34+00:00,[],https://api.github.com/licenses/apache-2.0
354,https://github.com/eq81004653/lab_cutting.git,2022-11-28 06:26:37+00:00,NSYSU,0,eq81004653/lab_cutting,571445093,Verilog,lab_cutting,21544,0,2022-11-28 06:36:46+00:00,[],None
355,https://github.com/anubhav666/8-Bit-ALU-Design.git,2022-11-27 06:19:01+00:00,This is a simple Arithmetic and Logic Unit to test a few Logical Operations.,0,anubhav666/8-Bit-ALU-Design,571096480,Verilog,8-Bit-ALU-Design,7,0,2022-11-27 06:41:00+00:00,[],None
356,https://github.com/cdong1012/vortex_vector_research.git,2022-12-06 14:46:09+00:00,,0,cdong1012/vortex_vector_research,575004918,Verilog,vortex_vector_research,315235,0,2022-12-06 14:51:44+00:00,[],https://api.github.com/licenses/bsd-3-clause
357,https://github.com/rezendevictor/AOC.git,2022-12-05 22:42:47+00:00,,0,rezendevictor/AOC,574707109,Verilog,AOC,25,0,2022-12-05 22:43:20+00:00,[],None
358,https://github.com/MrTuzik/Mini-TPU.git,2022-12-10 21:18:12+00:00,,0,MrTuzik/Mini-TPU,576749153,Verilog,Mini-TPU,1749,0,2023-03-31 08:51:23+00:00,[],None
359,https://github.com/ahabegger/FPGA-Blackjack.git,2022-11-27 04:04:10+00:00,"A single-person game of blackjack, playable on the Altera DE2-115 FPGA board. The game is designed in Verilog and resembles the Atari 2600 version of blackjack. It features a player-versus-computer mode, where the computer acts as the dealer. Contains a Linear Feedback Shift Register (LFSR) and a Finite State Machine (FSM).",0,ahabegger/FPGA-Blackjack,571072796,Verilog,FPGA-Blackjack,23868,0,2023-12-28 03:17:42+00:00,"['blackjack', 'finite-state-machine', 'fpga', 'game-development', 'linear-feedback-shift-register']",https://api.github.com/licenses/unlicense
360,https://github.com/tanishqAnand/Tomasulo-Algorithm.git,2022-11-25 19:27:25+00:00,Implementation of Tomasulo Algorithm in Verilog HDL. This was a minor project of the course Advanced Computer Architecture in IIT Roorkee.,0,tanishqAnand/Tomasulo-Algorithm,570671889,Verilog,Tomasulo-Algorithm,6,0,2022-11-25 19:27:53+00:00,[],None
361,https://github.com/Pa1mantri/VSD_Hardware_Design.git,2022-11-27 12:26:55+00:00,Pre and Post Synthesis Simulation of a Design VSDMemSOC,0,Pa1mantri/VSD_Hardware_Design,571177530,Verilog,VSD_Hardware_Design,6801,0,2024-03-19 05:25:21+00:00,"['digital-design', 'gtkwave', 'iverilog', 'riscv', 'verilog-hdl', 'yosys', 'opensta']",None
362,https://github.com/jiajunyu261/ECE550-PC5.git,2022-11-29 05:29:38+00:00,,0,jiajunyu261/ECE550-PC5,571893300,Verilog,ECE550-PC5,14,0,2023-01-18 02:04:23+00:00,[],None
363,https://github.com/upplysning/gf180-demo1.git,2022-11-25 15:09:31+00:00,,0,upplysning/gf180-demo1,570593900,Verilog,gf180-demo1,57666,0,2022-11-25 15:16:30+00:00,[],https://api.github.com/licenses/apache-2.0
364,https://github.com/rodrigomorello/PCS3115---DigiLock---Grupo-14.git,2022-11-29 18:52:44+00:00,Códigos verilog do grupo 14 para o projeto de PCS3115 Sistemas Digitais 1,0,rodrigomorello/PCS3115---DigiLock---Grupo-14,572195680,Verilog,PCS3115---DigiLock---Grupo-14,48,0,2022-12-01 22:34:36+00:00,[],None
365,https://github.com/mkkassem/tiny-user-project.git,2022-11-29 19:38:07+00:00,,0,mkkassem/tiny-user-project,572211559,Verilog,tiny-user-project,9211,0,2022-11-29 19:38:20+00:00,[],https://api.github.com/licenses/apache-2.0
366,https://github.com/LVKinyanjui/caravel_user_project.git,2022-11-29 18:49:13+00:00,,0,LVKinyanjui/caravel_user_project,572194433,Verilog,caravel_user_project,2216,0,2022-11-29 18:49:27+00:00,[],https://api.github.com/licenses/apache-2.0
367,https://github.com/ShahdElmahallawy/CPU.git,2022-11-25 01:47:43+00:00,An implementation of a CPU in Verilog that supports all 40 RV32IMC instructions.,0,ShahdElmahallawy/CPU,570359303,Verilog,CPU,22,0,2022-11-25 01:51:05+00:00,[],None
368,https://github.com/jbarr256/AdderTestCode.git,2022-11-28 18:18:38+00:00,,0,jbarr256/AdderTestCode,571712492,Verilog,AdderTestCode,0,0,2022-11-28 18:18:45+00:00,[],None
369,https://github.com/vijayank88/DSP_DAC_GFMPW0.git,2022-11-30 06:41:41+00:00,DSP Processor for GF180 MPW shuttle,0,vijayank88/DSP_DAC_GFMPW0,572384592,Verilog,DSP_DAC_GFMPW0,74574,0,2022-11-30 06:59:41+00:00,[],https://api.github.com/licenses/apache-2.0
370,https://github.com/pyash1309/Blowfish_AES_hybrid_Algo.git,2022-12-01 14:48:38+00:00,A hybrid Encryption Algortihm developed using 128-bit AES and 64-bit Blowfish encryption techniques,0,pyash1309/Blowfish_AES_hybrid_Algo,573029455,Verilog,Blowfish_AES_hybrid_Algo,706,0,2022-12-01 14:51:07+00:00,[],None
371,https://github.com/asinghani/stu154-f22-gf180.git,2022-12-05 09:23:40+00:00,,0,asinghani/stu154-f22-gf180,574421945,Verilog,stu154-f22-gf180,5257,0,2022-12-05 09:41:30+00:00,[],https://api.github.com/licenses/apache-2.0
372,https://github.com/SUBHRA151296/RTLcoding.git,2022-12-08 15:00:09+00:00,My RTL coding repository,0,SUBHRA151296/RTLcoding,575902898,Verilog,RTLcoding,1,0,2022-12-08 15:03:20+00:00,[],None
373,https://github.com/Bun-chan/Verilog_DM74LS161A.git,2022-12-02 04:33:17+00:00,Make a DM74LS161A 4 bit counter using Verilog.,0,Bun-chan/Verilog_DM74LS161A,573276482,Verilog,Verilog_DM74LS161A,174,0,2022-12-02 04:34:16+00:00,[],None
374,https://github.com/VinceCrump/ECE287PongProject.git,2022-12-09 00:35:38+00:00,,0,VinceCrump/ECE287PongProject,576077205,Verilog,ECE287PongProject,1141,0,2022-12-09 04:59:52+00:00,[],None
375,https://github.com/noemiabril/Menu_MiSTer-Arrow_SoCKit.git,2022-12-07 08:49:38+00:00,  Startup core for MiSTer Arrow SoCKit,0,noemiabril/Menu_MiSTer-Arrow_SoCKit,575321922,Verilog,Menu_MiSTer-Arrow_SoCKit,1704,0,2022-12-07 08:49:46+00:00,[],None
376,https://github.com/hearnvt/connect_4_fpga.git,2022-12-10 02:55:04+00:00,A mostly complete connect four game implemented on the DE2-115 FPGA board,0,hearnvt/connect_4_fpga,576496360,Verilog,connect_4_fpga,10344,0,2022-12-10 04:50:01+00:00,[],None
377,https://github.com/Berkay-Sari/verilog-processor.git,2022-11-26 02:39:39+00:00,A single cycle RISC-V processor coded in Verilog. ,0,Berkay-Sari/verilog-processor,570753666,Verilog,verilog-processor,4,0,2022-11-26 03:16:15+00:00,[],None
378,https://github.com/SelahattinAbakay/Single-port-RAM-design-example.git,2022-11-27 20:07:18+00:00,a simple implementation of RAM design,0,SelahattinAbakay/Single-port-RAM-design-example,571307353,Verilog,Single-port-RAM-design-example,1,0,2022-11-27 20:08:28+00:00,[],None
379,https://github.com/AgamemnonasKyriazis/lab5_microprocessors.git,2022-11-27 22:43:59+00:00,Lab5 modelsim complete implementation,0,AgamemnonasKyriazis/lab5_microprocessors,571343094,Verilog,lab5_microprocessors,245,0,2023-07-01 21:31:50+00:00,[],None
380,https://github.com/Celao3-0/simulado.git,2022-11-27 03:38:45+00:00,,0,Celao3-0/simulado,571068574,Verilog,simulado,3301,0,2022-11-27 03:42:27+00:00,[],None
381,https://github.com/visionvlsi/verification_using_cocotb_2022_batch.git,2022-12-13 07:19:47+00:00,,0,visionvlsi/verification_using_cocotb_2022_batch,577635465,Verilog,verification_using_cocotb_2022_batch,27,0,2022-12-17 07:09:45+00:00,[],None
382,https://github.com/AlexiaCordeiro/8-bit-factorial-calculation.git,2022-12-11 01:43:28+00:00,,0,AlexiaCordeiro/8-bit-factorial-calculation,576792717,Verilog,8-bit-factorial-calculation,3,0,2022-12-11 01:46:49+00:00,[],None
383,https://github.com/chack40606/Embedded-system-final.git,2022-12-10 19:30:16+00:00,2022 Fall semester embedded system group 3 final project,0,chack40606/Embedded-system-final,576727188,Verilog,Embedded-system-final,5,0,2022-12-10 19:35:00+00:00,[],None
384,https://github.com/nabilazahraa/Dld.git,2022-12-13 17:11:28+00:00,,0,nabilazahraa/Dld,577852366,Verilog,Dld,3771,0,2022-12-13 17:19:09+00:00,[],None
385,https://github.com/z6zhai1012/UART_TR-RR.git,2022-12-07 21:45:51+00:00,,0,z6zhai1012/UART_TR-RR,575596370,Verilog,UART_TR-RR,637,0,2022-12-08 00:38:44+00:00,[],None
386,https://github.com/nfjesifb/game_of_life_cell_asic.git,2022-12-06 04:21:38+00:00,,0,nfjesifb/game_of_life_cell_asic,574788377,Verilog,game_of_life_cell_asic,63127,0,2022-12-06 04:27:00+00:00,[],https://api.github.com/licenses/apache-2.0
387,https://github.com/Nishad9302/GF180_SSD.git,2022-12-05 16:50:34+00:00,,0,Nishad9302/GF180_SSD,574595708,Verilog,GF180_SSD,63440,0,2022-12-05 17:24:50+00:00,[],https://api.github.com/licenses/apache-2.0
388,https://github.com/noemiabril/ColecoAdam_MiSTer-DE10-Standard.git,2022-12-07 16:31:17+00:00,Coleco Adam Computer Core for MiSTer DE10-Standard,0,noemiabril/ColecoAdam_MiSTer-DE10-Standard,575494340,Verilog,ColecoAdam_MiSTer-DE10-Standard,1595,0,2022-12-07 16:31:27+00:00,[],None
389,https://github.com/ayvckl/FPGA-Design-Basic-Space-Game-2D-Verilog.git,2022-12-07 19:19:01+00:00,on Chip,0,ayvckl/FPGA-Design-Basic-Space-Game-2D-Verilog,575554156,Verilog,FPGA-Design-Basic-Space-Game-2D-Verilog,243,0,2022-12-07 19:28:59+00:00,[],None
390,https://github.com/JacobGardner37/Frogger.git,2022-12-07 23:57:31+00:00,,0,JacobGardner37/Frogger,575626235,Verilog,Frogger,38,0,2023-01-31 21:46:31+00:00,[],None
391,https://github.com/Ruben304/LogicDesign.git,2022-12-07 23:48:52+00:00,clock timer,0,Ruben304/LogicDesign,575624499,Verilog,LogicDesign,95,0,2023-05-17 01:54:58+00:00,[],None
392,https://github.com/Nagarjun444/Down-counter.git,2022-12-01 14:14:28+00:00,Down counter,0,Nagarjun444/Down-counter,573014256,Verilog,Down-counter,21,0,2022-12-01 14:18:11+00:00,[],None
393,https://github.com/goshuajoh/FPGA_Project_EE2026.git,2022-12-02 09:56:23+00:00,,0,goshuajoh/FPGA_Project_EE2026,573370527,Verilog,FPGA_Project_EE2026,14845,0,2022-12-02 18:16:10+00:00,[],None
394,https://github.com/qianhui373/square-root-finder.git,2022-11-30 22:46:54+00:00,,0,qianhui373/square-root-finder,572728582,Verilog,square-root-finder,25281,0,2022-11-30 22:50:13+00:00,[],None
395,https://github.com/lanzyn/Tp-2-ISL-Urna.git,2022-11-30 23:45:23+00:00,,0,lanzyn/Tp-2-ISL-Urna,572742165,Verilog,Tp-2-ISL-Urna,4,0,2022-12-08 00:03:51+00:00,[],None
396,https://github.com/Dinningtable/32-bit-Pipelined-CPU.git,2022-12-02 02:39:40+00:00,,0,Dinningtable/32-bit-Pipelined-CPU,573249247,Verilog,32-bit-Pipelined-CPU,21,0,2022-12-02 07:24:56+00:00,[],None
397,https://github.com/EdiLata/ProiectFIC.git,2022-12-10 16:09:47+00:00,,0,EdiLata/ProiectFIC,576676832,Verilog,ProiectFIC,4,0,2022-12-10 16:12:11+00:00,[],None
398,https://github.com/FoolgryGamer/phase_a.git,2022-12-11 11:24:04+00:00,,0,FoolgryGamer/phase_a,576904785,Verilog,phase_a,214,0,2022-12-11 11:29:43+00:00,[],None
399,https://github.com/SnowCharmQ/2022-Fall-Digital-Logic-Project.git,2022-12-11 08:36:19+00:00,The project for Digital Logic in 2022 fall,0,SnowCharmQ/2022-Fall-Digital-Logic-Project,576866255,Verilog,2022-Fall-Digital-Logic-Project,217,0,2023-01-08 16:11:15+00:00,[],None
400,https://github.com/daniel-santos-7/leaf-mpw7.git,2022-12-03 19:03:08+00:00,,0,daniel-santos-7/leaf-mpw7,573892538,Verilog,leaf-mpw7,2206,0,2022-12-03 19:03:25+00:00,[],https://api.github.com/licenses/apache-2.0
401,https://github.com/skerr92/oak8m14.git,2022-12-13 00:58:19+00:00,OAK8M14 repository for an 8bit microcontroller with 1kB SRAM and 4kB FLASH,0,skerr92/oak8m14,577542226,Verilog,oak8m14,2206,0,2022-12-13 00:58:36+00:00,[],https://api.github.com/licenses/apache-2.0
402,https://github.com/jrl-2000/RISC-V-Single-Cycle-CPU.git,2022-12-12 23:46:16+00:00,50MHz RISC-V Single-Cycle CPU in Verilog; Xilinx AMD Vivado 2020.2,0,jrl-2000/RISC-V-Single-Cycle-CPU,577526490,Verilog,RISC-V-Single-Cycle-CPU,18037,0,2022-12-20 17:50:08+00:00,"['risc-v', 'verilog', 'xilinx-vivado']",None
403,https://github.com/DeGodenzonen/parrallel_prefix_adders.git,2022-12-12 21:02:20+00:00,,0,DeGodenzonen/parrallel_prefix_adders,577485277,Verilog,parrallel_prefix_adders,4,0,2022-12-12 21:16:00+00:00,[],None
404,https://github.com/akash202k/verilog.git,2022-11-27 11:08:33+00:00,,0,akash202k/verilog,571158111,Verilog,verilog,14,0,2022-11-27 11:12:54+00:00,[],None
405,https://github.com/tanishqAnand/Single-Level-Cache-Controller.git,2022-11-25 19:22:46+00:00,Single Level Cache Controller in Verilog HDL. This was a minor project of the course Advanced Computer Architecture in IIT Roorkee.,0,tanishqAnand/Single-Level-Cache-Controller,570670729,Verilog,Single-Level-Cache-Controller,161,0,2022-11-25 19:23:30+00:00,[],None
406,https://github.com/AvalonSemiconductors/AS2650.git,2022-12-05 17:13:55+00:00,"Signetics 2650 replica, submission for GFMPW-0",0,AvalonSemiconductors/AS2650,574604870,Verilog,AS2650,754303,0,2022-12-05 20:54:11+00:00,[],https://api.github.com/licenses/apache-2.0
407,https://github.com/caioescorcio/PROJETO_UMNI_2.0_PCS3115.git,2022-11-28 03:07:58+00:00,Projeto de Sistemas Digitais 1 em verilog para um processador de um umidificador,0,caioescorcio/PROJETO_UMNI_2.0_PCS3115,571397414,Verilog,PROJETO_UMNI_2.0_PCS3115,552,0,2022-11-29 01:52:56+00:00,[],None
408,https://github.com/Janavind/caravel_gf.git,2022-11-30 19:31:19+00:00,,0,Janavind/caravel_gf,572673684,Verilog,caravel_gf,2216,0,2022-11-30 19:31:36+00:00,[],https://api.github.com/licenses/apache-2.0
409,https://github.com/Guilhermehrt02/Sistemas-Digitais.git,2022-11-30 21:50:22+00:00,Projeto envolvendo programação com descrição de hardware a partir da linguagem Verilog para eletrônica digital.,0,Guilhermehrt02/Sistemas-Digitais,572714127,Verilog,Sistemas-Digitais,4859,0,2022-11-30 21:54:14+00:00,[],None
410,https://github.com/Ahmed0100/amba_apb_ip.git,2022-11-30 12:33:15+00:00,AMBA APB protocol IP,0,Ahmed0100/amba_apb_ip,572509041,Verilog,amba_apb_ip,5,0,2022-11-30 12:34:44+00:00,[],None
411,https://github.com/Md-Shoaib-Abdullah-Khan/Digital-System-Design-Lab.git,2022-11-26 06:58:55+00:00,,0,Md-Shoaib-Abdullah-Khan/Digital-System-Design-Lab,570801362,Verilog,Digital-System-Design-Lab,18,0,2022-11-26 07:03:49+00:00,[],None
412,https://github.com/MontMor4/projetoSnooping.git,2022-11-25 00:18:46+00:00,,0,MontMor4/projetoSnooping,570342482,Verilog,projetoSnooping,411,0,2022-11-25 00:31:30+00:00,[],None
413,https://github.com/ashikurrahmanbhuiyan/repo.git,2022-11-29 16:54:00+00:00,,0,ashikurrahmanbhuiyan/repo,572149997,Verilog,repo,59,0,2022-11-29 16:55:19+00:00,[],None
414,https://github.com/nikhilsaraswat2605/KGP-RISC-Processor.git,2022-11-29 16:54:00+00:00,,0,nikhilsaraswat2605/KGP-RISC-Processor,572150000,Verilog,KGP-RISC-Processor,822,0,2022-11-29 16:54:13+00:00,[],None
415,https://github.com/cameronjlarsen/Certified-Preowned-Processor.git,2022-11-30 05:12:56+00:00,Single-cycle implementation of a mips processor in verilog,0,cameronjlarsen/Certified-Preowned-Processor,572360294,Verilog,Certified-Preowned-Processor,384,0,2022-11-30 05:28:40+00:00,[],None
416,https://github.com/asperham/Verilog-Game.git,2022-12-12 21:00:54+00:00,Simple verilog game that uses the Intel DE10-Lite board,0,asperham/Verilog-Game,577484894,Verilog,Verilog-Game,9382,0,2022-12-12 21:01:50+00:00,[],None
417,https://github.com/aashish-tiwary/iiitb_alu_mpw8.git,2022-12-05 10:10:08+00:00,,0,aashish-tiwary/iiitb_alu_mpw8,574438749,Verilog,iiitb_alu_mpw8,93827,0,2022-12-05 10:32:15+00:00,[],https://api.github.com/licenses/apache-2.0
418,https://github.com/james-tandon-csueb/gf180-pwm.git,2022-12-05 20:11:07+00:00,Pulse Width Modulation with WB bus slave control for GF018,0,james-tandon-csueb/gf180-pwm,574664943,Verilog,gf180-pwm,66277,0,2022-12-05 23:48:29+00:00,[],https://api.github.com/licenses/apache-2.0
419,https://github.com/saadbutt27/SingleCycleCore.git,2022-12-06 06:22:17+00:00,,0,saadbutt27/SingleCycleCore,574820338,Verilog,SingleCycleCore,64,0,2022-12-06 14:09:12+00:00,[],None
420,https://github.com/Huttf/CS3650_Project1.git,2022-12-06 05:04:08+00:00,,0,Huttf/CS3650_Project1,574799204,Verilog,CS3650_Project1,10,0,2022-12-06 05:12:15+00:00,[],None
